*DFRBEG,PID=999952,FREQ=DAILY,CO=123473

HACT0010,123473,02/23/2013,02/23/2013,02/24/2013,02:52:28
RACT0010,02/22/2013,999928,"xxcpys","30223.0032d",26572,TD,999912,USD,"MON5780010011769",,XXXXXXXXXXXX5474,10/15,120.25,VI,DP,02/22/2013,082956,100,,,,4899,,,,
RACT0010,02/22/2013,999928,"xxcpys","30223.0032d",26573,TD,999912,USD,"MON5780010013435",,XXXXXXXXXXXX9031,12/14,205.25,VI,DP,02/22/2013,203725,100,,,,4899,,,,
RACT0010,02/22/2013,999928,"xxcpys","30223.0032d",26574,TD,999912,USD,"MON5780010041832",,XXXXXXXXXXXX3716,04/14,101.73,VI,DP,02/21/2013,032377,100,,,,4899,,,,
RACT0010,02/22/2013,999928,"xxcpys","30223.0032d",26575,TD,999912,USD,"MON5780010050155",,XXXXXXXXXXXX0817,03/13,200.00,VI,DP,02/22/2013,031235,100,,,,4899,,,,
RACT0010,02/22/2013,999928,"xxcpys","30223.0032d",26576,TD,999912,USD,"MON5780010149973",,XXXXXXXXXXXX9638,09/14,43.66,MC,DP,02/22/2013,H19648,100,,,,4899,,,,
RACT0010,02/22/2013,999928,"xxcpys","30223.0032d",26577,TD,999912,USD,"MON5780010154197",,XXXXXXXXXXXX3790,01/16,89.82,VI,DP,02/21/2013,021971,100,,,,4899,,,,
RACT0010,02/22/2013,999928,"xxcpys","30223.0032d",26578,TD,999912,USD,"MON5780010175325",,XXXXXXXXXXXX4114,04/13,150.49,VI,DP,02/22/2013,070999,100,,,,4899,,,,

*DFREND,PID=999952,FREQ=DAILY,CO=123473
